,_id,_rev,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,extended_tweet,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_entities
0,1351290781533876227,1-4138829b6443900e6e78db8e50b85706,Mon Jan 18 22:10:02 +0000 2021,1351290781533876227,1351290781533876227,RT @sybelmartinez: 13 niñas menores de 14 años quedan embarazadas a diario en el Ecuador. 1.699 casos de violencia sexual se han registrado…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 795527054, 'id_str': '795527054', 'name': 'Karina Quishpe 💚', 'screen_name': 'karimarisolqp', 'location': 'Quito', 'url': None, 'description': 'Biotecnóloga, me encantan la lluvia, los libros y la bicicleta.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 455, 'friends_count': 1311, 'listed_count': 8, 'favourites_count': 20661, 'statuses_count': 14245, 'created_at': 'Sat Sep 01 07:09:41 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1336125756401983490/M_hFtvvq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1336125756401983490/M_hFtvvq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/795527054/1496329015', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Mon Jan 18 02:18:12 +0000 2021', 'id': 1350990846771003392, 'id_str': '1350990846771003392', 'text': '13 niñas menores de 14 años quedan embarazadas a diario en el Ecuador. 1.699 casos de violencia sexual se han regis… https://t.co/WLc4ACh6S9', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1516545506, 'id_str': '1516545506', 'name': 'Sybel Martinez', 'screen_name': 'sybelmartinez', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5682, 'friends_count': 1046, 'listed_count': 11, 'favourites_count': 33309, 'statuses_count': 19071, 'created_at': 'Fri Jun 14 14:05:27 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260363027586715649/9dcpOSJI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260363027586715649/9dcpOSJI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1516545506/1539897690', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '13 niñas menores de 14 años quedan embarazadas a diario en el Ecuador. 1.699 casos de violencia sexual se han registrado durante la pandemia. Y la respuesta a este grave flagelo es una cantiflada a nivel nacional. ¡Indignante, esto no es un juego! #PorLasNiñas', 'display_text_range': [0, 260], 'entities': {'hashtags': [{'text': 'PorLasNiñas', 'indices': [248, 260]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 2, 'retweet_count': 123, 'favorite_count': 203, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/WLc4ACh6S9', 'expanded_url': 'https://twitter.com/i/web/status/1350990846771003392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'es'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sybelmartinez', 'name': 'Sybel Martinez', 'id': 1516545506, 'id_str': '1516545506', 'indices': [3, 17]}], 'symbols': []}",False,False,low,es,1611007802743,,,,,,,,
1,1351290783903563777,1-c18c818a1189d2f834793b13d31404df,Mon Jan 18 22:10:03 +0000 2021,1351290783903563777,1351290783903563777,RT @emersoncruuz: @cony_ruiz32 @luisevivanco Es necesario hacer hasta lo imposible por lograr que #AndresArauz llegue al poder de #Ecuador.,"<a href=""http://ecuabot.org"" rel=""nofollow"">EcuaBot 2.0</a>",False,,,,,,"{'id': 113789487, 'id_str': '113789487', 'name': 'EcuaBot', 'screen_name': 'ecuabot', 'location': 'Ecuador', 'url': None, 'description': 'BOT que informa los sucesos de #ecuador. 🇪🇨 Un proyecto de @danny_ec version: 2.0 - 2016\n\nActive since: 2010 (version 1.0)', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6938, 'friends_count': 7638, 'listed_count': 1170, 'favourites_count': 3, 'statuses_count': 383808, 'created_at': 'Sat Feb 13 02:01:36 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/692487627/eccuador_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/692487627/eccuador_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/113789487/1462763789', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Mon Jan 18 22:08:08 +0000 2021', 'id': 1351290302225641475, 'id_str': '1351290302225641475', 'text': '@cony_ruiz32 @luisevivanco Es necesario hacer hasta lo imposible por lograr que #AndresArauz llegue al poder de #Ecuador.', 'display_text_range': [27, 121], 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': False, 'in_reply_to_status_id': 1351284101999955968, 'in_reply_to_status_id_str': '1351284101999955968', 'in_reply_to_user_id': 1319552565982449665, 'in_reply_to_user_id_str': '1319552565982449665', 'in_reply_to_screen_name': 'cony_ruiz32', 'user': {'id': 1320273751154544640, 'id_str': '1320273751154544640', 'name': 'Emerson Cruz', 'screen_name': 'emersoncruuz', 'location': 'Ecuador', 'url': None, 'description': 'Practicar deporte es comprensión mutua, solidaridad y espíritu de amistad y de juego limpio', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 53, 'friends_count': 514, 'listed_count': 0, 'favourites_count': 166, 'statuses_count': 686, 'created_at': 'Sun Oct 25 07:59:40 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1320274646869180417/JL3dl_wV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1320274646869180417/JL3dl_wV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1320273751154544640/1603613225', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [{'text': 'AndresArauz', 'indices': [80, 92]}, {'text': 'Ecuador', 'indices': [112, 120]}], 'urls': [], 'user_mentions': [{'screen_name': 'cony_ruiz32', 'name': 'Cony Ruiz', 'id': 1319552565982449665, 'id_str': '1319552565982449665', 'indices': [0, 12]}, {'screen_name': 'luisevivanco', 'name': 'Luis Eduardo Vivanco', 'id': 125399079, 'id_str': '125399079', 'indices': [13, 26]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'es'}",False,0,0,0,0,"{'hashtags': [{'text': 'AndresArauz', 'indices': [98, 110]}, {'text': 'Ecuador', 'indices': [130, 138]}], 'urls': [], 'user_mentions': [{'screen_name': 'emersoncruuz', 'name': 'Emerson Cruz', 'id': 1320273751154544640, 'id_str': '1320273751154544640', 'indices': [3, 16]}, {'screen_name': 'cony_ruiz32', 'name': 'Cony Ruiz', 'id': 1319552565982449665, 'id_str': '1319552565982449665', 'indices': [18, 30]}, {'screen_name': 'luisevivanco', 'name': 'Luis Eduardo Vivanco', 'id': 125399079, 'id_str': '125399079', 'indices': [31, 44]}], 'symbols': []}",False,False,low,es,1611007803308,,,,,,,,
2,1351290784562225155,1-e67050c0001bf1a89559b88168ce4074,Mon Jan 18 22:10:03 +0000 2021,1351290784562225155,1351290784562225155,"#Migración | Te contamos la historia de José Alejandro Nazar Pinto, quien salió de Venezuela en 2017 para ir hacia… https://t.co/9Bjndd8yfQ","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",True,,,,,,"{'id': 2828470096, 'id_str': '2828470096', 'name': 'El Pitazo', 'screen_name': 'ElPitazoTV', 'location': 'Venezuela', 'url': 'https://www.elpitazo.net/', 'description': 'El Pitazo suena donde otros callan. Noticias que no están en medios tradicionales con protagonistas que están en nuestras calles.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 800719, 'friends_count': 7652, 'listed_count': 2068, 'favourites_count': 1453, 'statuses_count': 820557, 'created_at': 'Mon Oct 13 21:30:32 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1339284286172762114/8CFCMGrQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1339284286172762114/8CFCMGrQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2828470096/1585526554', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,0,0,0,"{'hashtags': [{'text': 'Migración', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/9Bjndd8yfQ', 'expanded_url': 'https://twitter.com/i/web/status/1351290784562225155', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,es,1611007803465,"{'full_text': '#Migración | Te contamos la historia de José Alejandro Nazar Pinto, quien salió de Venezuela en 2017 para ir hacia Colombia a Ecuador, donde la situación se complicó «por la xenofobia hacia los venezolanos», y llegó a Madrid en noviembre de 2019: https://t.co/WxRFgx2oNq', 'display_text_range': [0, 270], 'entities': {'hashtags': [{'text': 'Migración', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/WxRFgx2oNq', 'expanded_url': 'https://bit.ly/35QGLSl', 'display_url': 'bit.ly/35QGLSl', 'indices': [247, 270]}], 'user_mentions': [], 'symbols': []}}",False,,,,,,
3,1351290788777349120,1-60e88d1a7759b584e8296ee13a8d2e8e,Mon Jan 18 22:10:04 +0000 2021,1351290788777349120,1351290788777349120,"@Danilosaavedr1 @FaustoCoboM3 Según él, todo lo que dice es increíble... cuando fue todo lo contrario. Es muy lamen… https://t.co/vYzWIKDipu","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,1.35127359707605e+18,1351273597076049920,1.3188326043223327e+18,1318832604322332674,Danilosaavedr1,"{'id': 1318754761898938371, 'id_str': '1318754761898938371', 'name': 'Lazaro Zuñiga', 'screen_name': 'LazaroZuiga2', 'location': 'Ecuador', 'url': None, 'description': 'La creatividad y el diseño son la base para comunicar una idea o un mensaje de manera única y atractiva', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 65, 'friends_count': 472, 'listed_count': 0, 'favourites_count': 186, 'statuses_count': 664, 'created_at': 'Wed Oct 21 03:23:45 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1318755695945306113/4cSVaxM__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1318755695945306113/4cSVaxM__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1318754761898938371/1603250867', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vYzWIKDipu', 'expanded_url': 'https://twitter.com/i/web/status/1351290788777349120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'Danilosaavedr1', 'name': 'Danilo Saavedra', 'id': 1318832604322332674, 'id_str': '1318832604322332674', 'indices': [0, 15]}, {'screen_name': 'FaustoCoboM3', 'name': 'Fausto Cobo M.', 'id': 869219946626207745, 'id_str': '869219946626207745', 'indices': [16, 29]}], 'symbols': []}",False,False,low,es,1611007804470,"{'full_text': '@Danilosaavedr1 @FaustoCoboM3 Según él, todo lo que dice es increíble... cuando fue todo lo contrario. Es muy lamentable su candidatura. Debería dimitir por respeto a #Ecuador.', 'display_text_range': [30, 176], 'entities': {'hashtags': [{'text': 'Ecuador', 'indices': [167, 175]}], 'urls': [], 'user_mentions': [{'screen_name': 'Danilosaavedr1', 'name': 'Danilo Saavedra', 'id': 1318832604322332674, 'id_str': '1318832604322332674', 'indices': [0, 15]}, {'screen_name': 'FaustoCoboM3', 'name': 'Fausto Cobo M.', 'id': 869219946626207745, 'id_str': '869219946626207745', 'indices': [16, 29]}], 'symbols': []}}",,"[30, 140]",,,,,
4,1351290803306508293,1-098a860688d58a118589ff6c6f1a7a7c,Mon Jan 18 22:10:07 +0000 2021,1351290803306508293,1351290803306508293,"RT @FerminVallejos1: Victoria de la patria grande con #DarioCantamosVidaYEsperanza en Argentina, Bolivia, Cuba, Venezuela, México, Brasil,…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1270186563926986752, 'id_str': '1270186563926986752', 'name': 'Ignacio Indio', 'screen_name': 'IgnacioIndioo', 'location': 'Guárico, Venezuela', 'url': None, 'description': 'Trabajando👷Por Mi patria.\nING en Producción Animal.\nAbran la puerta del Tranquero que llegó éste Becerrero🐄🐎', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1937, 'friends_count': 1375, 'listed_count': 1, 'favourites_count': 6046, 'statuses_count': 21377, 'created_at': 'Tue Jun 09 02:53:33 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1328544155153403904/gjVuKVgg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1328544155153403904/gjVuKVgg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1270186563926986752/1593904693', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Mon Jan 18 17:56:33 +0000 2021', 'id': 1351226989039005701, 'id_str': '1351226989039005701', 'text': 'Victoria de la patria grande con #DarioCantamosVidaYEsperanza en Argentina, Bolivia, Cuba, Venezuela, México, Brasi… https://t.co/U3TEKkk1yx', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1133114087116873728, 'id_str': '1133114087116873728', 'name': 'Fermin Vallejos', 'screen_name': 'FerminVallejos1', 'location': 'Leon. Nicaragua', 'url': None, 'description': 'Sandinista, FSLN, #Nicaragua \nSi me sigues Te Sigo\nLa reciprocidad es solidaridad❤🖤', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3616, 'friends_count': 3634, 'listed_count': 4, 'favourites_count': 36472, 'statuses_count': 13018, 'created_at': 'Mon May 27 20:53:45 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1347304365917351947/o9gdoXlo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1347304365917351947/o9gdoXlo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1133114087116873728/1610904750', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Victoria de la patria grande con #DarioCantamosVidaYEsperanza en Argentina, Bolivia, Cuba, Venezuela, México, Brasil, Chile, Ecuador, Perú, Uruguay, Paraguay, colombia, en todo lugar de la faz de la tierra que exista un guerrero con espíritu antiimperialista musa dariana kristel https://t.co/HqmmuGH93R', 'display_text_range': [0, 279], 'entities': {'hashtags': [{'text': 'DarioCantamosVidaYEsperanza', 'indices': [33, 61]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1351226981510230025, 'id_str': '1351226981510230025', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EsCFx9PXMAkcloT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsCFx9PXMAkcloT.jpg', 'url': 'https://t.co/HqmmuGH93R', 'display_url': 'pic.twitter.com/HqmmuGH93R', 'expanded_url': 'https://twitter.com/FerminVallejos1/status/1351226989039005701/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 607, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 607, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1351226981510230025, 'id_str': '1351226981510230025', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EsCFx9PXMAkcloT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsCFx9PXMAkcloT.jpg', 'url': 'https://t.co/HqmmuGH93R', 'display_url': 'pic.twitter.com/HqmmuGH93R', 'expanded_url': 'https://twitter.com/FerminVallejos1/status/1351226989039005701/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 607, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 607, 'h': 1080, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 16, 'favorite_count': 12, 'entities': {'hashtags': [{'text': 'DarioCantamosVidaYEsperanza', 'indices': [33, 61]}], 'urls': [{'url': 'https://t.co/U3TEKkk1yx', 'expanded_url': 'https://twitter.com/i/web/status/1351226989039005701', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'es'}",False,0,0,0,0,"{'hashtags': [{'text': 'DarioCantamosVidaYEsperanza', 'indices': [54, 82]}], 'urls': [], 'user_mentions': [{'screen_name': 'FerminVallejos1', 'name': 'Fermin Vallejos', 'id': 1133114087116873728, 'id_str': '1133114087116873728', 'indices': [3, 19]}], 'symbols': []}",False,False,low,es,1611007807934,,,,,,,,
5,1351290809509965831,1-9bb244bb8c15927a7fee9d6da3a8c35a,Mon Jan 18 22:10:09 +0000 2021,1351290809509965831,1351290809509965831,"@Camila42505244 @92jinlovrs @BTS_twt Yo también soy de Ecuador y creo que si sería a las 6 o 7 
Ojalá y sea a esa hora 🙏🙏","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,1.3511613109947064e+18,1351161310994706441,1.3305712952354693e+18,1330571295235469312,Camila42505244,"{'id': 1344768121081626626, 'id_str': '1344768121081626626', 'name': 'melissa_BTS_🇪🇨💜', 'screen_name': 'ArgudoDamaris', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 12, 'friends_count': 127, 'listed_count': 0, 'favourites_count': 565, 'statuses_count': 141, 'created_at': 'Thu Dec 31 22:12:23 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1348370519398244353/M0olStkz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1348370519398244353/M0olStkz_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Camila42505244', 'name': 'Camila paredes🇪🇨💜', 'id': 1330571295235469312, 'id_str': '1330571295235469312', 'indices': [0, 15]}, {'screen_name': '92jinlovrs', 'name': 'ᴄʜᴏʀɪʙᴀɴɢ 🇦🇷', 'id': 941027962144555008, 'id_str': '941027962144555008', 'indices': [16, 27]}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [28, 36]}], 'symbols': []}",False,False,low,es,1611007809413,,,"[37, 121]",,,,,
